name,lat,lon,quintile,subregion,country_iso,density_wsf,density,lacunarity_mean,lacunarity_slope,r_crit,mfa_alpha_width,W_trans,gamma,Delta_D,S_alpha
locv2_31311721,26.8917,101.5083,Q5,Eastern Asia,CHN,0.083391,0.01668225,17.363303490895827,0.6467025800998375,112.05555555555554,1.9322811650714296,176.46501630717788,0.008027704625380022,-0.16937604861601074,0.44095955863778424
locv2_33290933,29.875,122.4083,Q5,Eastern Asia,CHN,0.06229,0.0155235,19.77789895949763,0.61213237963536,112.05555555555554,2.2657425837756815,1884.5791245791245,0.002299363967698136,0.027371672906517652,0.1870698267229813
locv2_45016705,46.2083,111.8083,Q5,Eastern Asia,MNG,0.061857,0.0021515,128.65799538254078,0.9861185125985712,132.24747474747474,1.744783009559565,113.07474747474745,0.014515878628969657,-0.15073097703826854,0.7768206459633659
locv2_31700197,27.4917,88.9083,Q5,Eastern Asia,CHN,0.068678,0.05022675,6.874852479664576,0.4579721625253695,152.43939393939394,2.236475635820975,82.17294167520616,0.010796398199099548,-0.1355213244272675,0.36582169973041806
locv2_38284979,37.2917,136.7417,Q5,Eastern Asia,JPN,0.111285,0.0310705,9.697602439250955,0.5203345985844509,91.86363636363636,1.9483117122043088,103.72822790553286,0.009261130565282641,-0.14732084616554064,0.787818526789078
locv2_35663312,33.475,119.925,Q5,Eastern Asia,CHN,0.070239,0.0465915,8.671334711757508,0.4610545011347065,475.510101010101,1.945374155481156,706.1232917409387,0.006240120060030013,-0.0712152360907965,0.628376159155583
locv2_47842296,49.5917,98.6917,Q5,Eastern Asia,MNG,0.088276,0.047558,11.015049884244254,0.3865983244791572,313.97474747474746,2.411293115530449,218.74579124579122,0.008441720860430213,-0.18558350694561865,0.2933198160524606
locv2_35418438,33.1083,139.7917,Q5,Eastern Asia,JPN,0.120476,0.0517875,5.800242037072367,0.46558645915096,132.24747474747474,2.0061868111106413,143.05668809305172,0.010053526763381691,-0.07079973267004691,0.8882840205889965
locv2_42909525,43.5583,104.4083,Q5,Eastern Asia,MNG,0.097699,0.018337,11.07322668869131,0.6339850478113935,313.97474747474746,1.895766982855008,151.08562716109887,0.008864932466233117,-0.003366290711235731,1.3489387045271382
locv2_35001657,32.4917,80.1083,Q5,Eastern Asia,CHN,0.095358,0.0401785,8.62697850728084,0.5228857090919947,213.0151515151515,1.9110267957083216,218.89001924001911,0.008988268172547817,-0.019392887955129723,1.113477392810011
locv2_46287822,47.7417,127.8917,Q5,Eastern Asia,CHN,0.07735,0.009939,24.16651383339619,0.6794445447625105,233.20707070707067,1.993165866541751,289.92604564160115,0.008647180733223759,0.016981115406093483,0.34779113101463427
locv2_28197155,22.0083,106.7083,Q5,Eastern Asia,CHN,0.117944,0.0716445,5.865237297457102,0.406592275954669,273.59090909090907,2.404726167743454,1877.8484848484848,0.008419209604802405,-0.12416372755207927,0.36346787206903686
locv2_36210267,34.2917,130.9417,Q5,Eastern Asia,JPN,0.072407,0.02978875,10.63853714752723,0.5408672514065515,112.05555555555554,1.8969781756347073,234.4018445322793,0.008072536268134069,-0.029882437464358036,0.9025355544032969
locv2_47857464,49.6083,117.3917,Q5,Eastern Asia,CHN,0.064921,0.048185,9.562593312256832,0.5068816679501577,313.97474747474746,2.1813348947271978,995.2092171717171,0.0030383289804411405,-0.12689861357734755,0.35998379273721953
locv2_32025584,27.9917,91.9583,Q5,Eastern Asia,CHN,0.127072,0.0541615,6.6423828831955,0.429370918195198,172.6313131313131,2.147325416669909,1887.9444444444443,0.012975487743871934,-0.1847587047653645,0.545554243404291
locv2_42047462,42.4583,139.8583,Q5,Eastern Asia,JPN,0.086195,0.032153,9.95725912350119,0.4880421649064137,91.86363636363636,1.9696691655511749,184.637710840462,0.012232616308154077,-0.11610166275735545,0.543450598932407
locv2_31862963,27.7417,98.675,Q5,Eastern Asia,CHN,0.060845,0.01864275,16.28698549048293,0.5346486593178771,112.05555555555554,2.398997982196059,261.45236020334056,0.009763141482635594,0.07983607454497976,0.19024930897113804
locv2_43434429,44.225,80.375,Q5,Eastern Asia,CHN,0.093652,0.00648075,43.03010557950811,0.8151563681336133,192.82323232323233,1.9161998660981423,223.14955266955266,0.008826195275855755,0.03138831060348224,0.42237421050160795
locv2_28133832,21.9083,120.8583,Q5,Eastern Asia,TWN,0.07021,0.00417225,81.51152705417246,0.7968741815078891,1404.3383838383838,2.091202298386398,1368.5683427683425,0.011100377775094396,0.003876242244999606,0.2293878032448877
locv2_37980186,36.875,110.1917,Q5,Eastern Asia,CHN,0.170945,0.05059425,6.563508793652289,0.4748805116173486,273.59090909090907,2.0100401598409823,210.42494542494538,0.005398199099549777,-0.1098359608789019,0.5370318558572106
locv2_33154870,29.675,89.0917,Q5,Eastern Asia,CHN,0.10718,0.056938,6.578607576003628,0.4319581390700157,273.59090909090907,1.9652772906410456,433.7011695906432,0.007032516258129068,-0.10861738262246545,0.6928011784256071
locv2_46805027,48.3583,134.275,Q5,Eastern Asia,CHN,0.150682,0.0593695,6.499005097886103,0.3591221576892872,213.0151515151515,2.1899561512105015,131.483637545041,0.01579839919959981,-0.03955413956989573,0.4519807164551049
locv2_29372440,23.925,117.7583,Q5,Eastern Asia,CHN,0.112412,0.012596,22.362459681356157,0.6845288863429182,435.1262626262626,1.7261148454621806,371.204843562983,0.007587522977640849,-0.03047194482330995,0.7110590354572293
locv2_40366914,40.2083,94.5583,Q5,Eastern Asia,CHN,0.07787,0.00340625,104.2699298149654,0.8858468760431367,435.1262626262626,1.7297796606329174,601.7191919191919,0.004716644036303872,-0.026611798546703147,0.38003322698060193
locv2_35429613,33.125,139.8083,Q5,Eastern Asia,JPN,0.124089,0.05668325,5.162302291922162,0.4362751094332136,112.05555555555554,2.1786715116460917,95.96689070485861,0.010301150575287644,-0.07270625834554667,0.5037155509915632
locv2_47182424,48.8083,103.525,Q5,Eastern Asia,MNG,0.088565,0.03253975,9.4051802985552,0.4798524781793349,91.86363636363636,1.9542424203677136,1911.5837644740084,0.004754377188594297,0.026523819377146873,0.7086230409801149
locv2_35001656,32.4917,80.0917,Q5,Eastern Asia,CHN,0.113886,0.05239825,6.708705022804975,0.4891688961634077,233.20707070707067,1.908440899054117,256.89145038905804,0.012331665832916464,-0.07559125443638415,0.7682659385296068
locv2_39902379,39.5583,126.075,Q5,Eastern Asia,PRK,0.10559,0.03372925,8.908940068056156,0.5029668281190116,172.6313131313131,1.8964818312290563,325.19053739944513,0.007181090545272635,-0.05595549537123845,0.9334861421358525
locv2_48179844,49.9917,92.0583,Q5,Eastern Asia,MNG,0.11469,0.04665325,5.52976787188277,0.4688240448298372,233.20707070707067,1.9959372569060467,397.2227977783532,0.012480240120060035,-0.004383300755574471,0.731325040998652
locv2_32252151,28.325,129.9417,Q5,Eastern Asia,JPN,0.130304,0.00822375,43.40768935826076,0.6976743927737287,495.70202020202015,1.910744012631759,415.57493686868685,0.0074754358311231155,-0.0378025732230014,0.46529878259164237
locv2_43251258,43.9917,120.8583,Q5,Eastern Asia,CHN,0.100827,0.018983,18.256587188197734,0.5526508721765127,293.7828282828283,1.926510443303691,423.7274242424242,0.0072263758338313114,0.0230938527029505,0.3212445579777145
locv2_33166612,29.6917,98.5917,Q5,Eastern Asia,CHN,0.094606,0.010718,28.091266752945163,0.7543895824826666,253.3989898989899,2.083486910633585,231.66344211344207,0.008106731937397272,-0.019676559334710353,0.35219503978633726
locv2_44005902,44.9417,142.5917,Q5,Eastern Asia,JPN,0.083969,0.0429545,8.161573206359002,0.3866624829315447,112.05555555555554,2.5525605641049056,53.04145936981756,0.01881940970485243,-0.016880993242623044,0.2738245129864312
locv2_28197153,22.0083,106.675,Q5,Eastern Asia,CHN,0.089513,0.0481695,7.51645669070241,0.4527530175175798,192.82323232323233,2.196512480365265,1917.4844743733634,0.006735367683841923,-0.1190755821270919,0.40882582120181554
locv2_37966344,36.8583,81.625,Q5,Eastern Asia,CHN,0.085964,0.013112,23.42944860971859,0.707473323338465,616.8535353535353,1.6973064048161066,357.1424497071556,0.00903492286683881,-0.003831602885687735,0.64923761075862
locv2_35183122,32.7583,128.7583,Q5,Eastern Asia,JPN,0.107296,0.0245275,12.185149073950358,0.5341067306907463,71.67171717171716,1.971025985113404,288.41222083327347,0.012480240120060031,-0.1296359908897191,0.5355849027543164
locv2_48392875,50.225,106.2417,Q5,Eastern Asia,MNG,0.06362,0.00730675,38.81010575177111,0.7660456595907166,495.70202020202015,2.0648597998204012,1855.6373737373738,0.00987360768992092,0.04314400381108552,0.2696668165679573
locv2_32406381,28.5583,89.675,Q5,Eastern Asia,CHN,0.067753,0.02148675,16.43201223939056,0.565053152052791,112.05555555555554,2.176883351654588,93.78184944684946,0.012471564249277926,-0.15196169195197617,0.3249372051804089
locv2_42020840,42.425,130.5917,Q5,Eastern Asia,PRK,0.077812,0.02722325,11.283461534350062,0.5441087134722405,71.67171717171716,2.014405317012663,87.88292448292448,0.009805902951475738,-0.17146370485845175,0.4960343404023938
locv2_33134117,29.6417,115.6083,Q5,Eastern Asia,CHN,0.082148,0.02764225,10.937250634117229,0.568750196603006,455.31818181818176,1.7669812247657175,1760.7353535353536,0.0022781390695347666,0.0021730179666676896,0.6844698279373768
locv2_46492978,47.9917,91.6583,Q5,Eastern Asia,MNG,0.144322,0.048611,5.4899649663140595,0.4700098181550474,172.6313131313131,1.9463068502685044,113.48606434717547,0.011291645822911452,0.0022714671716386192,1.340853412386883
locv2_30967087,26.3583,127.975,Q5,Eastern Asia,JPN,0.065036,0.0250425,16.881228618396587,0.5592169749632679,71.67171717171716,1.8386576584574137,475.1023563906542,0.013575315576570015,-0.04077841671746785,0.6693570341897414
locv2_38935361,38.1917,100.2417,Q5,Eastern Asia,CHN,0.138715,0.0142605,21.24944488671816,0.7105654189861351,576.4696969696969,1.7505420804922496,403.8636237373736,0.005580254916190494,0.012131485734194536,0.7801510259996706
locv2_35012830,32.5083,80.0917,Q5,Eastern Asia,CHN,0.126691,0.04808,7.220330104983121,0.4600417666424207,192.82323232323233,2.146565117064575,132.36924803591472,0.014065032516258133,-0.07071051530615424,0.43221988949803086
locv2_30256375,25.275,111.2417,Q5,Eastern Asia,CHN,0.071453,0.01354025,18.098112799974153,0.6943429490995664,637.0454545454545,1.6522428626919927,1904.7710437710439,0.005546773386693352,-0.010300848621817238,0.6055019496802985
locv2_42332485,42.825,87.875,Q5,Eastern Asia,CHN,0.126662,0.0097855,30.943704184542657,0.5867451066241649,172.6313131313131,1.9040215604740445,59.22962962962964,0.014225197705235594,0.011569443125949652,0.31696521910903447
locv2_32341511,28.4583,129.675,Q5,Eastern Asia,JPN,0.075558,0.027544,11.537457338012018,0.5231386593985206,91.86363636363636,2.0603031950268864,86.4793070565798,0.01668984492246123,-0.15636308039754243,0.4687703425611644
locv2_28299065,22.175,99.175,Q5,Eastern Asia,CHN,0.376431,0.13226375,3.1082991014883947,0.3117065883486855,172.6313131313131,2.0984846049491894,165.14105339105336,0.015303151575787892,-0.08468814698727711,0.832378776032404
locv2_37172386,35.7417,140.8583,Q5,Eastern Asia,JPN,0.287577,0.086511,4.55713552961159,0.3679355401704425,112.05555555555554,2.3008392081719533,135.45873460633732,0.010746873436718362,-0.09554137349087943,0.47355244434382415
locv2_34471517,31.6917,103.8417,Q5,Eastern Asia,CHN,0.100908,0.01953325,16.46333656389752,0.5678666177654988,91.86363636363636,2.1557502222443565,286.8093855218855,0.013573453393363348,0.014345083783648516,0.27514584497940037
locv2_45553408,46.8583,82.9583,Q5,Eastern Asia,CHN,0.129495,0.00278575,87.38211091139414,0.9021366805336272,414.9343434343434,2.056125440885184,630.2571043771043,0.006190595297648822,-0.03896928402307753,0.20896298454912518
locv2_29896400,24.725,125.3583,Q5,Eastern Asia,JPN,0.081194,0.02693675,11.6891895800691,0.522279463631917,112.05555555555554,2.113833456346666,161.56740420073754,0.010994497248624313,-0.021055123343529214,0.36115399740186455
locv2_40698773,40.6583,113.9417,Q5,Eastern Asia,CHN,0.073535,0.000693,357.94774334872136,1.1394176734079673,778.3888888888888,1.774648319600912,655.0258585858585,0.009523992765613587,-0.10543324874581272,0.35994603778656176
locv2_33300236,29.8917,91.2583,Q5,Eastern Asia,CHN,0.16077,0.07857775,4.451374057478984,0.3952607667544429,374.550505050505,1.9564993435005875,357.92580567580563,0.0069829914957478725,-0.04333372137377367,0.7825230569222389
locv2_46371064,47.8417,134.6583,Q5,Eastern Asia,CHN,0.061192,0.0005095,346.0585377894336,1.0930091297882765,717.8131313131313,1.8271895827795883,379.60808080808084,0.0041270635317658755,-0.05473335620516062,0.30061002902970957
locv2_28565887,22.6083,121.0083,Q5,Eastern Asia,TWN,0.104925,0.0039385,93.91977404411426,0.9410132070740778,576.4696969696969,2.1084691909284374,535.8430555555555,0.008613002153250547,-0.06292864114471608,0.3320962461132724
locv2_40089092,39.825,98.225,Q5,Eastern Asia,CHN,0.209244,0.0203585,16.010484804141637,0.6497170763735131,738.0050505050505,1.7198606705855637,509.97793292401127,0.004127063531765884,0.05723663150664393,0.6800730037549806
locv2_37139230,35.6917,140.8583,Q5,Eastern Asia,JPN,0.080385,0.025012,12.192875656684778,0.4589806263534989,51.47979797979798,2.3844727218718433,139.33832636200478,0.014362181090545273,-0.042587457054994005,0.30089317456774756
locv2_48408002,50.2417,106.1917,Q5,Eastern Asia,MNG,0.162851,0.0338825,8.784894071865589,0.5108575982546736,152.43939393939394,2.1833403026766716,100.16775599128539,0.01213356678339169,-0.09609475514686339,0.42670957130886145
locv2_32875556,29.2583,88.8583,Q5,Eastern Asia,CHN,0.279599,0.15591975,3.069307415264074,0.3005246705148182,313.97474747474746,2.0893490075970664,371.5313131313131,0.005002001000500248,-0.15207115452522757,0.9613373947581748
locv2_43463789,44.2583,129.5083,Q5,Eastern Asia,CHN,0.081715,0.019763,19.04427896235684,0.4876458577800885,313.97474747474746,2.3423701445156033,206.7652525252525,0.011187411887762061,-0.10513456689216039,0.24403526651870494
locv2_32552749,28.775,108.5417,Q5,Eastern Asia,CHN,0.066048,0.0259105,11.707378485712162,0.561240649542965,112.05555555555554,1.9855560259947111,313.58662381389655,0.014510755377688844,-0.1094029055512511,0.49768707446796073
locv2_44987529,46.175,85.7417,Q5,Eastern Asia,CHN,0.068129,0.01738225,23.73551817553053,0.6502536961287365,798.5808080808081,1.7024279893640355,1718.3323232323232,0.003409313352328331,0.041276083235237904,0.48062889465352815
locv2_30794078,26.0917,127.6917,Q5,Eastern Asia,JPN,0.103307,0.0459915,7.476247700394405,0.5254772383233239,71.67171717171716,1.956844565873336,343.97775673400673,0.009013506753376688,-0.027973122237074044,0.9304365675577257
locv2_38526322,37.625,116.4583,Q5,Eastern Asia,CHN,0.071396,0.0341755,9.929438824254149,0.5063890159135439,717.8131313131313,1.8557296697387131,694.0637475551268,0.0073296648324161955,-0.038550134432327576,0.9721052509644035
locv2_34341114,31.4917,92.0583,Q5,Eastern Asia,CHN,0.15522,0.07906725,4.756485014240848,0.3846872834824043,253.3989898989899,2.417032190220448,153.45219601074027,0.011390695347673842,-0.04864181188939298,0.28104752286710805
locv2_46805035,48.3583,134.4083,Q5,Eastern Asia,CHN,0.12276,0.02920125,14.512075995323816,0.4947856676473466,132.24747474747474,2.0726074817126543,190.77156986531998,0.011358890454401515,-0.004709724228123768,0.36254215168785964
locv2_29709051,24.4417,100.8417,Q5,Eastern Asia,CHN,0.381518,0.0138285,21.324280803771924,0.7058052664073576,253.3989898989899,1.9806921020084909,248.02642744460928,0.007587359139179622,0.017610324788641885,0.4134893335357754
locv2_40904859,40.9417,78.4417,Q5,Eastern Asia,CHN,0.097584,0.025828,12.503810602860591,0.5596926698343937,273.59090909090907,2.070161392381046,213.607522378254,0.009917427227467641,-0.02980800427474395,0.3402388962921985
locv2_33845791,30.725,122.8083,Q5,Eastern Asia,CHN,0.093739,0.0016885,268.293574358108,1.0354222861551494,11.095959595959595,1.8806791701727557,0.0,0.0,-0.04534975066955127,0.329381662161116
locv2_46328070,47.7917,108.3917,Q5,Eastern Asia,MNG,0.104463,0.04119625,6.647359710304305,0.5239265342782721,273.59090909090907,2.0436315777087875,118.67903525046381,0.010004002001000505,-0.02164700385441054,0.7608252173107054
locv2_32294732,28.3917,90.8583,Q5,Eastern Asia,CHN,0.076512,0.02279025,13.248946322185358,0.5683037091111687,213.0151515151515,2.258039843049953,138.47351689483668,0.009904952476238122,-0.1699537172280563,0.3169515430137641
locv2_37508581,36.225,133.3083,Q5,Eastern Asia,JPN,0.067378,0.029805,9.86903073830248,0.5630095487700256,213.0151515151515,1.9975738425521392,1902.0787878787878,0.008716358179089551,0.014461627644573927,0.5101968530557982
locv2_36231655,34.325,117.0417,Q5,Eastern Asia,CHN,0.086975,0.00429225,65.07684513671303,0.9307957821606984,1101.4595959595958,1.748790805794216,914.4054834054832,0.00707496605445581,-0.17523017690158138,0.6201321217542278
locv2_48179845,49.9917,92.075,Q5,Eastern Asia,MNG,0.219403,0.062394,4.4873199936184625,0.447535966329509,293.7828282828283,1.945625387085015,124.63573675086178,0.011885942971485739,0.027964013543654964,0.23497657851928316
locv2_35418437,33.1083,139.775,Q5,Eastern Asia,JPN,0.071106,0.0443295,6.787046994159889,0.5198215778987773,172.6313131313131,1.9391258326215168,165.9960830395613,0.008617308654327164,0.009039600883267829,0.9902907039995539
locv2_42136909,42.575,101.275,Q5,Eastern Asia,MNG,0.098017,0.01543575,21.42372410868184,0.7251964843547106,313.97474747474746,1.7879818959735905,1888.6786960514232,0.0037805162123046234,-0.07209104228025165,0.8514707550172579
locv2_35012831,32.5083,80.1083,Q5,Eastern Asia,CHN,0.263065,0.0600705,5.498515362442969,0.4673058416500958,253.3989898989899,1.9536324883084035,199.43178158395546,0.006240120060030019,-0.021220471480298597,0.6947194546908941
locv2_26726595,19.6583,111.0083,Q5,Eastern Asia,CHN,0.07972,0.0144455,19.692457620164237,0.6492048182971447,960.1161616161617,1.8453531542548811,782.2349494949495,0.007785552164728638,-0.050896534389667014,0.5212520609294021
locv2_35641676,33.4417,135.7583,Q5,Eastern Asia,JPN,0.151781,0.0376915,7.891471138988296,0.4714768570908014,112.05555555555554,2.150500459791706,116.11664698937426,0.013272636318159082,-0.12372191331616533,0.452773559201411
locv2_29350808,23.8917,97.625,Q5,Eastern Asia,CHN,0.116401,0.063064,5.9832155663170585,0.4192517018547498,455.31818181818176,1.936096287937056,372.53245737435236,0.007131565782891442,0.00969171010872949,0.8808333298211645
locv2_41643269,41.9417,143.2417,Q5,Eastern Asia,JPN,0.067956,0.00963125,27.42589294595555,0.6812967582259785,71.67171717171716,2.0738454535968085,63.60618440902531,0.01380431595107899,-0.11915233504857414,0.2976083630038492
locv2_33682541,30.475,103.975,Q5,Eastern Asia,CHN,0.136519,0.1617765,3.612684320187945,0.3016996140219242,838.9646464646464,2.1038577441207877,614.6516354016354,0.0052620060030015075,-0.17111810852822873,0.932665068668807
locv2_45539601,46.8417,82.9417,Q5,Eastern Asia,CHN,0.345705,0.02974025,10.230788043238176,0.56952585893971,132.24747474747474,1.8586043046217584,250.06915306915306,0.005843921960980491,-0.12770188483716982,0.6994429264830955
locv2_29896399,24.725,125.3417,Q5,Eastern Asia,JPN,0.080038,0.03233425,10.34004381986343,0.5715007397803018,71.67171717171716,1.898938354768402,294.01990579429605,0.006438219109554777,-0.04575906662388407,0.9037542111058134
locv2_39665736,39.225,106.6917,Q5,Eastern Asia,CHN,0.11114,0.02166125,21.928720818940363,0.5827695825791527,717.8131313131313,2.018368368957024,797.3284090909091,0.00839402752223568,-0.10354969006197079,0.33983805972433717
locv2_64540244,66.4583,136.925,Q1,Eastern Europe,RUS,0.006995,0.00292525,111.37446410752337,0.9810037274103508,31.287878787878785,1.6600285000400707,502.1057239057239,0.004952476238119059,-0.04220226500267854,0.3415247668184859
locv2_46685765,48.225,19.375,Q1,Eastern Europe,SVK,0.006793,0.00164825,146.8508825236464,1.0195589042138116,697.621212121212,1.7886419007774288,631.6858356290174,0.009312348481933259,-0.03769786047943158,0.4558061458000958
locv2_64333423,66.2917,-170.2917,Q1,Eastern Europe,RUS,0.006012,0.00296925,84.25628211610871,0.7827793755264076,71.67171717171716,1.995001660334872,91.86175964187328,0.015024366115642092,0.011299906754310696,0.2209759037423766
locv2_58032979,60.5583,169.175,Q1,Eastern Europe,RUS,0.005058,0.00437475,87.26742073551951,0.7752590270489536,132.24747474747474,1.7797084038280588,472.2889898989898,0.00861300215325054,0.02138631934274171,0.29306491846915456
locv2_59287351,61.8083,57.875,Q1,Eastern Europe,RUS,0.005001,0.0021185,90.7145005508844,0.9341298564800864,51.47979797979798,1.8318240055631012,75.95490749791826,0.01526053724536687,-0.21050194273135592,0.3588658139134227
locv2_48387228,50.225,12.125,Q1,Eastern Europe,CZE,0.00766,0.00391025,71.20746207792767,0.8626108622337101,91.86363636363636,1.6745959018689405,334.0623984202931,0.0071680577130670605,0.03645288844022754,0.7320532183607871
locv2_69754673,71.275,99.375,Q1,Eastern Europe,RUS,0.005868,0.002355,104.1912208124324,0.9255897270905338,112.05555555555554,2.0482536656822212,55.07105579605579,0.01699379101315364,-0.16975334690862542,0.22221514721529123
locv2_48432620,50.275,12.1583,Q1,Eastern Europe,CZE,0.006908,0.00506325,46.08429129577279,0.8441688408405514,112.05555555555554,1.6337858293139904,309.1944158315699,0.007247526202125454,0.04970009786811502,0.763932036457734
locv2_65096929,66.9583,-171.8583,Q1,Eastern Europe,RUS,0.005897,0.0022315,108.47234998211825,0.924020289552578,91.86363636363636,1.996997160904232,72.38026418026416,0.015892274495456684,-0.01571924313397388,0.2532894264284578
locv2_67836495,69.375,30.1417,Q1,Eastern Europe,RUS,0.006041,0.003098,109.85796637849216,0.8590095716669156,112.05555555555554,1.5952406979497074,1974.769696969697,0.004127063531765884,0.025954828840631494,0.5504982580564944
locv2_62199219,64.4583,-173.1583,Q1,Eastern Europe,RUS,0.006735,0.00220025,138.5663209232883,0.9769714717878072,172.6313131313131,1.7294245627925149,125.18989898989896,0.007738244122061029,0.02873799692567891,0.3272302910065525
locv2_57097567,59.625,151.3083,Q1,Eastern Europe,RUS,0.005319,0.00485425,76.42280818332644,0.8171897393078268,616.8535353535353,2.010495128168305,552.5855218855219,0.010612449081683682,-0.08312608775949593,0.20297836619296067
locv2_41766168,42.1083,27.925,Q1,Eastern Europe,BGR,0.005145,0.0054165,46.21507512510293,0.7271277519955406,112.05555555555554,2.0827693279618376,1960.505083088954,0.00336109883196446,0.14589349499402005,0.21946194127561655
locv2_62179770,64.4417,-173.175,Q1,Eastern Europe,RUS,0.006851,0.0016835,182.5780004004444,1.009661424020433,374.550505050505,1.90522524211558,753.8316498316498,0.003641526645675779,0.02432815238122199,0.26801612102476907
locv2_51474574,53.5583,73.4583,Q1,Eastern Europe,RUS,0.00529,0.00074275,330.9928607808095,1.157725230935066,778.3888888888888,1.477575768015082,1837.4646464646464,0.004952476238119064,0.03233882360648921,0.4237300488612327
locv2_51817123,53.925,14.2083,Q1,Eastern Europe,POL,0.007978,0.01048275,34.108750388230206,0.712619314018268,919.7323232323232,1.7967551792722216,862.1556874298541,0.005331613175008548,0.06624382010210939,0.7351180340054022
locv2_62121423,64.3917,-173.225,Q1,Eastern Europe,RUS,0.007313,0.00135875,226.5050059515122,0.9631957620350416,213.0151515151515,1.5380990068088392,1933.3762626262626,0.006603301650825415,0.021131107868795684,0.9067715506048797
locv2_70840388,72.6083,121.925,Q1,Eastern Europe,RUS,0.006851,0.0058045,47.13519311619968,0.8221050797758682,293.7828282828283,1.9424594585547983,627.9686868686869,0.009629814907453724,-0.10311708912772777,0.29971145127858934
locv2_51817128,53.925,14.2917,Q1,Eastern Europe,POL,0.006475,0.0026865,99.40369781303365,0.8550202026508709,697.621212121212,1.9302289091604463,646.0068013468014,0.00781969932334587,0.08680392122710079,0.26950262999664615
locv2_65592933,67.3917,-177.4583,Q1,Eastern Europe,RUS,0.006359,0.00133125,204.79196341088036,1.0872425912811214,313.97474747474746,1.7723324579630284,250.37979797979796,0.0068784392196098035,-0.06433577808438584,0.21352315536624633
locv2_45792030,47.1417,152.2583,Q1,Eastern Europe,RUS,0.005434,0.00493275,58.797971240483406,0.853898772024866,172.6313131313131,2.2261808799321803,287.4944684944685,0.004952476238119058,-0.08676456016057221,0.15881534906997724
locv2_69989992,71.525,52.3917,Q1,Eastern Europe,RUS,0.00633,0.00154625,209.24170691221303,1.0406052740797105,495.70202020202015,1.8076725833689664,1233.7262626262627,0.008254127063531777,-0.012577662655888,0.24799723925731157
locv2_48402360,50.2417,12.1583,Q1,Eastern Europe,CZE,0.007689,0.00633575,36.518984480375394,0.7738491581667446,738.0050505050505,1.6709429547936203,694.1143456272357,0.004557910823543648,0.07334460185412262,0.7249192722603734
locv2_63904685,65.9083,87.575,Q1,Eastern Europe,RUS,0.005029,0.00161525,147.6628592508102,0.9553396205440252,112.05555555555554,1.8556343214079236,218.74579124579125,0.00742871435717859,-0.03439706716191582,0.33152177274251543
locv2_48281323,50.1083,12.2083,Q1,Eastern Europe,CZE,0.007082,0.004748,55.42602480400226,0.7554132794940496,1323.5707070707067,1.6635555305439949,1268.345501206612,0.011438460346924808,0.07045196569429302,0.5722886416697464
locv2_52645861,54.825,17.975,Q1,Eastern Europe,POL,0.005174,0.00439025,65.16175885600222,0.7731540342066285,71.67171717171716,1.6655222190394705,1935.6672688422689,0.006050536580507449,0.04838109723836026,0.7966588472686855
locv2_49479147,51.425,54.775,Q1,Eastern Europe,RUS,0.00529,0.0006255,340.08091165121454,1.121367300500203,1000.5,1.3907483653801689,516.9131313131313,0.005306224540841856,0.18605378682054763,0.266759958196831
locv2_51801397,53.9083,14.3083,Q1,Eastern Europe,POL,0.005376,0.0087475,41.94861052498869,0.6481965973171802,273.59090909090907,1.7980402234410144,311.6366321949655,0.007714912732748287,-0.002475387803394735,0.6898938265880994
locv2_48785505,50.6583,93.7417,Q1,Eastern Europe,RUS,0.007833,0.005684,44.186507616700766,0.8243864760860994,213.0151515151515,1.7325710276170727,91.94534632034629,0.016643567685482093,-0.13523984282277968,0.6058136920955494
locv2_67892322,69.425,30.1917,Q1,Eastern Europe,RUS,0.005116,0.0069755,47.11604373254779,0.784499224775581,172.6313131313131,1.6993596813091805,346.62794612794613,0.006438219109554776,-0.08365263530678191,0.6014397948581697
locv2_57609025,60.1417,109.1083,Q1,Eastern Europe,RUS,0.00581,0.002341,126.61264193240994,1.01861727517219,536.0858585858585,1.6622757580097671,250.37979797979796,0.00753637688409422,0.04703074872127666,0.2904146698375673
locv2_47682630,49.4083,12.6917,Q1,Eastern Europe,CZE,0.00714,0.005809,53.345446206869774,0.8106376364696798,435.1262626262626,1.63661149649847,1948.18367003367,0.0050981373039460974,0.09780232442374293,0.8364621649456071
locv2_51085462,53.1417,143.2583,Q1,Eastern Europe,RUS,0.006215,0.00606675,63.878796323209095,0.8207033058276926,738.0050505050505,1.83175034065438,1667.8525252525253,0.00707496605445581,-0.064437669725955,0.27144888315073806
locv2_62306494,64.5417,29.9917,Q1,Eastern Europe,RUS,0.006574,0.00204525,148.25409175613905,1.024397254006992,152.43939393939394,1.7318235394700323,505.87488215488213,0.00675337668834417,-0.015034346815900212,0.48854908835877303
locv2_69594117,71.1083,66.775,Q1,Eastern Europe,RUS,0.007111,0.00208775,130.5738064930944,0.938067599883078,112.05555555555554,1.5831788099785042,1159.0161616161615,0.0046429464732366185,0.17166294735668974,0.2532800834034256
locv2_48432622,50.275,12.1917,Q1,Eastern Europe,CZE,0.005723,0.0025055,89.57802643205876,0.9792884833870588,253.3989898989899,1.8461383078836584,470.3034511784511,0.006303151575787896,0.030195314471142654,0.3938777850060197
